id,config_id,log_level,event,symbol,direction,exchange,message,details,created_at
420,43,INFO,trailing_armed,SKRUSDT,SHORT,binance,Trailing armado em SKRUSDT: variação de preço 2.8616% (gatilho 1.5000%) @ 0.022336,"{""entry_price"": 0.022994, ""current_price"": 0.022336, ""price_change_pct"": 2.8616160737583667, ""trailing_stop_pct"": 0.7, ""trailing_start_profit_pct"": 1.5}",2026-02-25 23:56:19.735249+00:00
421,43,INFO,trailing_armed,SKRUSDT,SHORT,binance,Trailing armado em SKRUSDT: variação de preço 2.6920% (gatilho 1.5000%) @ 0.022375,"{""entry_price"": 0.022994, ""current_price"": 0.022375, ""price_change_pct"": 2.692006610420116, ""trailing_stop_pct"": 0.7, ""trailing_start_profit_pct"": 1.5}",2026-02-25 23:58:23.167197+00:00
422,45,INFO,open_attempt,GPSUSDT,LONG,binance,Tentando abrir LONG 2404.0 GPSUSDT @ ~0.009628,"{""side"": ""buy"", ""size"": 2404.0, ""fee_type"": ""maker"", ""leverage"": 3, ""hedge_mode"": true, ""ccxt_symbol"": ""GPS/USDT:USDT"", ""entry_price"": 0.009628, ""funding_rate"": -0.00418946, ""trigger_type"": ""auto"", ""position_value"": 23.1549, ""funding_rate_pct"": -0.418946}",2026-02-25 23:59:52.767317+00:00
423,45,INFO,open_attempt,HOLOUSDT,LONG,binance,Tentando abrir LONG 379.0 HOLOUSDT @ ~0.06099,"{""side"": ""buy"", ""size"": 379.0, ""fee_type"": ""maker"", ""leverage"": 3, ""hedge_mode"": true, ""ccxt_symbol"": ""HOLO/USDT:USDT"", ""entry_price"": 0.06099, ""funding_rate"": -0.00375376, ""trigger_type"": ""auto"", ""position_value"": 23.1549, ""funding_rate_pct"": -0.375376}",2026-02-25 23:59:52.778390+00:00
424,45,INFO,open_attempt,ENSOUSDT,LONG,binance,Tentando abrir LONG 12.3 ENSOUSDT @ ~1.8726,"{""side"": ""buy"", ""size"": 12.3, ""fee_type"": ""maker"", ""leverage"": 3, ""hedge_mode"": true, ""ccxt_symbol"": ""ENSO/USDT:USDT"", ""entry_price"": 1.8726, ""funding_rate"": -0.01809055, ""trigger_type"": ""auto"", ""position_value"": 23.1549, ""funding_rate_pct"": -1.809055}",2026-02-25 23:59:53.344405+00:00
425,45,INFO,open_success,HOLOUSDT,LONG,binance,Posição aberta: LONG 379.0 HOLOUSDT @ 0.06083,"{""size"": 379.0, ""order_id"": ""610844232"", ""open_time"": ""25/02/2026 20:59:55"", ""actual_entry"": 0.06083, ""trigger_type"": ""auto"", ""position_value"": 23.1549, ""funding_rate_pct"": -0.375376}",2026-02-25 23:59:55.397278+00:00
426,45,INFO,open_success,GPSUSDT,LONG,binance,Posição aberta: LONG 2404.0 GPSUSDT @ 0.00964,"{""size"": 2404.0, ""order_id"": ""1436152349"", ""open_time"": ""25/02/2026 20:59:55"", ""actual_entry"": 0.00964, ""trigger_type"": ""auto"", ""position_value"": 23.1549, ""funding_rate_pct"": -0.418946}",2026-02-25 23:59:55.416119+00:00
427,45,INFO,open_success,ENSOUSDT,LONG,binance,Posição aberta: LONG 12.3 ENSOUSDT @ 1.8695,"{""size"": 12.3, ""order_id"": ""1297114953"", ""open_time"": ""25/02/2026 20:59:55"", ""actual_entry"": 1.8695, ""trigger_type"": ""auto"", ""position_value"": 23.1549, ""funding_rate_pct"": -1.809055}",2026-02-25 23:59:55.996642+00:00
428,43,INFO,open_attempt,POWERUSDT,SHORT,binance,Tentando abrir SHORT 52.0 POWERUSDT @ ~0.90811,"{""side"": ""sell"", ""size"": 52.0, ""fee_type"": ""maker"", ""leverage"": 5, ""hedge_mode"": true, ""ccxt_symbol"": ""POWER/USDT:USDT"", ""entry_price"": 0.90811, ""trigger_type"": ""auto"", ""position_value"": 47.4687, ""prev_funding_rate"": -0.00186076}",2026-02-26 00:00:04.938506+00:00
429,43,INFO,open_success,POWERUSDT,SHORT,binance,Posição aberta: SHORT 52.0 POWERUSDT @ 0.89777,"{""size"": 52.0, ""order_id"": ""1063699682"", ""open_time"": ""25/02/2026 21:00:10"", ""actual_entry"": 0.89777, ""trigger_type"": ""auto"", ""position_value"": 47.4687}",2026-02-26 00:00:10.721607+00:00
430,45,INFO,close_attempt,GPSUSDT,LONG,binance,Fechando GPSUSDT @ ~0.0096 | motivo: funding,"{""size"": 2404.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""funding"", ""current_price"": 0.00961, ""side_to_close"": ""sell""}",2026-02-26 00:00:13.651053+00:00
431,45,INFO,close_attempt,ENSOUSDT,LONG,binance,Fechando ENSOUSDT @ ~1.8489 | motivo: funding,"{""size"": 12.3, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""funding"", ""current_price"": 1.8489, ""side_to_close"": ""sell""}",2026-02-26 00:00:13.998530+00:00
432,45,INFO,close_attempt,HOLOUSDT,LONG,binance,Fechando HOLOUSDT @ ~0.0611 | motivo: funding,"{""size"": 379.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""funding"", ""current_price"": 0.06106, ""side_to_close"": ""sell""}",2026-02-26 00:00:16.362530+00:00
433,45,INFO,close_success,GPSUSDT,LONG,binance,Posição GPSUSDT sincronizada — fechada na exchange @ ~0.0096,"{""close_reason"": ""take_profit_target"", ""original_error"": ""binance {\""code\"":-2022,\""msg\"":\""ReduceOnly Order is rejected.\""}""}",2026-02-26 00:00:17.597044+00:00
434,45,INFO,close_success,ENSOUSDT,LONG,binance,Posição ENSOUSDT sincronizada — fechada na exchange @ ~1.8686,"{""close_reason"": ""take_profit_target"", ""original_error"": ""binance {\""code\"":-2022,\""msg\"":\""ReduceOnly Order is rejected.\""}""}",2026-02-26 00:00:18.084619+00:00
435,45,INFO,close_success,HOLOUSDT,LONG,binance,Posição HOLOUSDT sincronizada — fechada na exchange @ ~0.0608,"{""close_reason"": ""take_profit_target"", ""original_error"": ""binance {\""code\"":-2022,\""msg\"":\""ReduceOnly Order is rejected.\""}""}",2026-02-26 00:00:20.778182+00:00
436,43,INFO,trailing_armed,POWERUSDT,SHORT,binance,Trailing armado em POWERUSDT: variação de preço 3.2737% (gatilho 1.5000%) @ 0.868380,"{""entry_price"": 0.89777, ""current_price"": 0.86838, ""price_change_pct"": 3.273666974837644, ""trailing_stop_pct"": 0.7, ""trailing_start_profit_pct"": 1.5}",2026-02-26 00:05:35.249921+00:00
437,43,INFO,close_attempt,POWERUSDT,SHORT,binance,Fechando POWERUSDT @ ~0.8751 | motivo: trailing_stop,"{""size"": 52.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""trailing_stop"", ""current_price"": 0.8751, ""side_to_close"": ""buy""}",2026-02-26 00:05:48.513011+00:00
438,43,INFO,close_success,POWERUSDT,SHORT,binance,Posição fechada: POWERUSDT @ 0.8769,"{""order_id"": ""1064058379"", ""exit_price"": 0.87693, ""close_reason"": ""trailing_stop""}",2026-02-26 00:05:55.492301+00:00
439,43,INFO,trailing_armed,SKRUSDT,SHORT,binance,Trailing armado em SKRUSDT: variação de preço 3.5835% (gatilho 1.5000%) @ 0.022170,"{""entry_price"": 0.022994, ""current_price"": 0.02217, ""price_change_pct"": 3.5835435330955976, ""trailing_stop_pct"": 0.7, ""trailing_start_profit_pct"": 1.5}",2026-02-26 00:08:10.378587+00:00
440,43,INFO,trailing_armed,SKRUSDT,SHORT,binance,Trailing armado em SKRUSDT: variação de preço 3.9097% (gatilho 1.5000%) @ 0.022095,"{""entry_price"": 0.022994, ""current_price"": 0.022095, ""price_change_pct"": 3.9097155779768653, ""trailing_stop_pct"": 0.7, ""trailing_start_profit_pct"": 1.5}",2026-02-26 00:12:02.706888+00:00
441,43,INFO,trailing_armed,SKRUSDT,SHORT,binance,Trailing armado em SKRUSDT: variação de preço 3.7488% (gatilho 1.5000%) @ 0.022132,"{""entry_price"": 0.022994, ""current_price"": 0.022132, ""price_change_pct"": 3.7488040358354424, ""trailing_stop_pct"": 0.7, ""trailing_start_profit_pct"": 1.5}",2026-02-26 00:18:46.712014+00:00
442,43,INFO,trailing_armed,SKRUSDT,SHORT,binance,Trailing armado em SKRUSDT: variação de preço 4.1315% (gatilho 1.5000%) @ 0.022044,"{""entry_price"": 0.022994, ""current_price"": 0.022044, ""price_change_pct"": 4.131512568496127, ""trailing_stop_pct"": 0.7, ""trailing_start_profit_pct"": 1.5}",2026-02-26 00:30:35.123806+00:00
443,43,INFO,trailing_armed,ESPUSDT,SHORT,binance,Trailing armado em ESPUSDT: variação de preço 1.5222% (gatilho 1.5000%) @ 0.150090,"{""entry_price"": 0.15241, ""current_price"": 0.15009, ""price_change_pct"": 1.522209828751387, ""trailing_stop_pct"": 0.7, ""trailing_start_profit_pct"": 1.5}",2026-02-26 00:31:50.047436+00:00
444,61,INFO,break_even_activated,ESPUSDT,LONG,binance,Break-Even ativado em ESPUSDT: lucro 1.0248% >= 1.0% | SL movido para entrada @ 0.150154,"{""entry_price"": 0.150154, ""price_pnl_pct"": 1.0248299999999932, ""break_even_at_pct"": 1.0}",2026-02-26 00:32:13.299941+00:00
445,43,INFO,close_attempt,SKRUSDT,SHORT,binance,Fechando SKRUSDT @ ~0.0222 | motivo: trailing_stop,"{""size"": 2603.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""trailing_stop"", ""current_price"": 0.022225, ""side_to_close"": ""buy""}",2026-02-26 00:32:14.091924+00:00
446,43,INFO,close_success,SKRUSDT,SHORT,binance,Posição fechada: SKRUSDT @ 0.0222,"{""order_id"": ""358599549"", ""exit_price"": 0.0222499, ""close_reason"": ""trailing_stop""}",2026-02-26 00:32:21.068511+00:00
447,43,INFO,close_attempt,ESPUSDT,SHORT,binance,Fechando ESPUSDT @ ~0.1511 | motivo: trailing_stop,"{""size"": 407.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""trailing_stop"", ""current_price"": 0.15112, ""side_to_close"": ""buy""}",2026-02-26 00:33:57.570135+00:00
448,43,INFO,close_success,ESPUSDT,SHORT,binance,Posição fechada: ESPUSDT @ 0.1515,"{""order_id"": ""318356393"", ""exit_price"": 0.15149, ""close_reason"": ""trailing_stop""}",2026-02-26 00:34:04.560778+00:00
449,61,INFO,close_attempt,ESPUSDT,LONG,binance,Fechando ESPUSDT @ ~0.1502 | motivo: break_even_stop,"{""size"": 531.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""break_even_stop"", ""current_price"": 0.15015, ""side_to_close"": ""sell""}",2026-02-26 00:36:16.412369+00:00
450,61,INFO,close_success,ESPUSDT,LONG,binance,Posição fechada: ESPUSDT @ 0.1500,"{""order_id"": ""318405730"", ""exit_price"": 0.1499558, ""close_reason"": ""break_even_stop""}",2026-02-26 00:36:24.733628+00:00
451,43,INFO,close_attempt,STEEMUSDT,SHORT,binance,Fechando STEEMUSDT @ ~0.0682 | motivo: stop_loss_usd,"{""size"": 1602.0, ""fee_type"": ""maker"", ""hedge_mode"": true, ""close_reason"": ""stop_loss_usd"", ""current_price"": 0.06818, ""side_to_close"": ""buy""}",2026-02-26 00:46:29.213596+00:00
452,43,INFO,close_success,STEEMUSDT,SHORT,binance,Posição STEEMUSDT sincronizada — fechada na exchange @ ~0.0682,"{""close_reason"": ""stop_loss_usd"", ""original_error"": ""binance {\""code\"":-2022,\""msg\"":\""ReduceOnly Order is rejected.\""}""}",2026-02-26 00:46:32.702293+00:00
453,43,INFO,open_attempt,SKRUSDT,SHORT,binance,Tentando abrir SHORT 1453.0 SKRUSDT @ ~0.021988,"{""side"": ""sell"", ""size"": 1453.0, ""fee_type"": ""maker"", ""leverage"": 5, ""hedge_mode"": true, ""ccxt_symbol"": ""SKR/USDT:USDT"", ""entry_price"": 0.021988, ""trigger_type"": ""auto"", ""position_value"": 31.9637, ""prev_funding_rate"": -0.00209486}",2026-02-26 01:00:04.416246+00:00
454,43,INFO,open_attempt,ESPUSDT,SHORT,binance,Tentando abrir SHORT 214.0 ESPUSDT @ ~0.14874,"{""side"": ""sell"", ""size"": 214.0, ""fee_type"": ""maker"", ""leverage"": 5, ""hedge_mode"": true, ""ccxt_symbol"": ""ESP/USDT:USDT"", ""entry_price"": 0.14874, ""trigger_type"": ""auto"", ""position_value"": 31.9637, ""prev_funding_rate"": -0.00207039}",2026-02-26 01:00:04.465713+00:00
456,43,INFO,open_attempt,POWERUSDT,SHORT,binance,Tentando abrir SHORT 35.0 POWERUSDT @ ~0.90702,"{""side"": ""sell"", ""size"": 35.0, ""fee_type"": ""maker"", ""leverage"": 5, ""hedge_mode"": true, ""ccxt_symbol"": ""POWER/USDT:USDT"", ""entry_price"": 0.90702, ""trigger_type"": ""auto"", ""position_value"": 31.9637, ""prev_funding_rate"": -0.00209117}",2026-02-26 01:00:04.563651+00:00
